date,country_name,country_code,ftot_agcy_survey_pos,ftot_agcy_adj_net_flow,ftot_agcy_adj_val_chg,ftot_agcy_monthly_gap,ftot_agcy_est_pos,ftot_corp_survey_pos,ftot_corp_adj_net_flow,ftot_corp_adj_val_chg,ftot_corp_monthly_gap,ftot_corp_est_pos,ftot_stk_survey_pos,ftot_stk_adj_net_flow,ftot_stk_adj_val_chg,ftot_stk_monthly_gap,ftot_stk_est_pos,ftot_treas_survey_pos,ftot_treas_adj_net_flow,ftot_treas_adj_val_chg,ftot_treas_monthly_gap,ftot_treas_est_pos
9/30/2016,Uruguay,32603,ND,48,0,-1,363,ND,65,-4,-47,1368,ND,9,-1,8,1799,ND,10,-9,-35,4709
9/30/2016,Venezuela,32719,ND,-3,0,-4,73,ND,66,-5,-56,1967,ND,-2,-1,-23,3055,ND,-7,0,6,242
9/30/2016,CaribTotal,34401,ND,2764,30,-1068,68917,ND,1849,-1666,6571,622757,ND,9812,-470,15396,1091895,ND,590,-479,618,256489
9/30/2016,Aruba,35254,ND,-3,0,12,143,ND,6,-1,15,409,ND,-1,0,6,410,ND,-4,0,-19,53
9/30/2016,Bahamas,35319,ND,1659,1,-1610,2756,ND,1457,-36,-838,13854,ND,-540,-8,-819,16708,ND,-737,-14,-34,6706
9/30/2016,Bermuda,35602,ND,-139,14,262,28955,ND,160,-317,-232,115935,ND,2192,-40,1186,94551,ND,-1471,-95,264,49735
9/30/2016,BritishVI,35807,ND,5,0,10,897,ND,170,-53,-86,20004,ND,-2152,-48,1135,107864,ND,1523,-35,2049,22440
9/30/2016,Cayman,36137,ND,1069,14,438,33954,ND,-54,-1200,7972,446986,ND,9727,-363,12382,844738,ND,2620,-320,-2523,170006
9/30/2016,NethAnt,37206,ND,18,0,-5,510,ND,19,-3,-5,1576,ND,-31,-1,-44,1898,ND,-93,-2,91,1374
9/30/2016,StKittsNevis,37303,ND,-2,0,8,69,ND,6,-1,-5,517,ND,1,-1,3,1532,ND,3,-1,-27,545
9/30/2016,CaribBanking,39001,ND,2601,30,-911,67934,ND,1806,-1623,6810,602445,ND,9146,-465,13683,1075318,ND,2028,-467,-427,249393
9/30/2016,LATotal,39942,ND,-279,15,-767,29969,ND,29,-60,73,22393,ND,-590,-48,570,107880,ND,2625,-681,517,366776
9/30/2016,China,41408,ND,-3012,93,107,191865,ND,-26,-44,-11,16279,ND,98,-79,-28,180531,ND,-13927,-2210,-32413,1133933
9/30/2016,HongKong,42005,ND,20,6,244,13505,ND,370,-98,147,36221,ND,-1130,-35,1808,80942,ND,-913,-264,586,140357
9/30/2016,India,42102,ND,33,0,-33,1,ND,-43,0,42,36,ND,-76,-1,32,2317,ND,-2295,-217,2445,116239
9/30/2016,Indonesia,42218,ND,-33,2,104,3521,ND,-7,-6,18,2081,ND,-14,0,-17,265,ND,-319,-40,-482,20399
9/30/2016,Israel,42501,ND,-34,1,-5,2249,ND,19,-14,14,5034,ND,221,-17,277,39334,ND,848,-49,853,27866
9/30/2016,Japan,42609,ND,4253,107,-4095,222411,ND,-474,-517,441,190709,ND,1348,-199,-1676,448469,ND,-17852,-2028,11497,1076790
9/30/2016,Korea,43001,ND,-756,24,278,50220,ND,169,-77,-439,28115,ND,337,-35,364,80348,ND,-331,-152,-272,80756
9/30/2016,Kuwait,43109,ND,-190,3,-35,5211,ND,51,-41,1144,16404,ND,233,-60,-246,136704,ND,-309,-53,-683,27203
9/30/2016,Malaysia,43605,ND,-163,6,258,11625,ND,-136,-6,234,2165,ND,56,-5,159,10792,ND,330,-25,97,13918
9/30/2016,Philippines,44806,ND,0,0,2,18,ND,13,-3,95,1127,ND,-4,-1,-4,2352,ND,-351,-74,-667,38400
9/30/2016,SaudiArabia,45608,ND,-128,3,15,6723,ND,-51,-29,-92,10334,ND,-195,-16,242,36004,ND,-163,-171,-2533,88623
9/30/2016,Singapore,46019,ND,93,4,679,10387,ND,-198,-163,-601,57935,ND,-28,-61,6157,145332,ND,-3944,-192,53,98037
9/30/2016,Taiwan,46302,ND,26,100,750,208427,ND,648,-232,519,84629,ND,260,-20,1700,48110,ND,-1266,-350,852,186556
9/30/2016,Thailand,46418,ND,-86,1,146,1907,ND,0,-8,70,3031,ND,7,-1,40,2538,ND,-691,-37,-137,18698
9/30/2016,UAE,46604,ND,-33,0,10,484,ND,179,-17,-308,6285,ND,-2322,-40,-138,87804,ND,-771,-102,1147,54685
9/30/2016,AsiaTotal,49999,ND,-17,350,-1662,728743,ND,492,-1260,1290,462576,ND,-1141,-580,8628,1323381,ND,-42768,-6063,-19281,3175926
9/30/2016,Liberia,53201,ND,-1,0,3,102,ND,-1,0,1,174,ND,8,0,0,510,ND,-15,-1,-14,274
9/30/2016,Mauritius,53805,ND,0,0,0,58,ND,-1,-3,21,1054,ND,0,-2,66,1502,ND,-79,-2,38,854
9/30/2016,SouthAfrica,55719,ND,-35,1,37,1579,ND,1,-1,10,439,ND,43,-4,-11,9742,ND,-169,-14,534,7977
9/30/2016,Egypt,57002,ND,-6,0,-1,243,ND,0,0,-2,24,ND,1,0,7,470,ND,7,0,-4,214
9/30/2016,AfricaTotal,59994,ND,-59,1,44,2465,ND,-15,-6,44,2370,ND,38,-8,-177,14972,ND,60,-38,48,20388
9/30/2016,Australia,60089,ND,294,1,-494,2658,ND,-280,-102,166,35744,ND,1177,-85,-380,193706,ND,-106,-47,1922,26782
9/30/2016,NZealand,61689,ND,-2,0,-5,631,ND,-9,-7,80,2577,ND,-86,-6,326,13974,ND,24,-10,-378,4991
9/30/2016,ForeignAll,69995,ND,5369,467,-2802,982124,ND,-1504,-9963,13576,3617323,ND,-1845,-2842,35736,6482335,ND,-73170,-10186,35593,5400553
9/30/2016,IROTotal,79995,ND,-149,5,-93,9282,ND,-128,-34,10,12840,ND,-1,-2,100,3930,ND,-1159,-98,-1834,49191
9/30/2016,FOI_All_Countries,99990,ND,-3733,215,-812,444259,ND,-985,-461,725,175120,ND,-408,-373,2872,849772,ND,-42205,-6860,-17369,3606028
9/30/2016,Total,99996,ND,5187,472,-2861,991409,ND,-1729,-9996,13678,3630128,ND,-1846,-2844,35842,6486242,ND,-74329,-10284,33748,5449716
10/31/2016,Austria,10189,ND,-16,-2,20,494,ND,12,-52,36,4062,ND,-140,-201,143,9584,ND,231,-44,-232,4885
10/31/2016,Belgium,10251,ND,-36,-19,-112,4051,ND,-2345,-5639,-4425,399377,ND,6,-704,-1106,33311,ND,-1201,-818,-411,89309
10/31/2016,Denmark,10502,ND,-14,-1,2,332,ND,-39,-324,163,25231,ND,165,-1467,623,72276,ND,300,-142,1856,17964
10/31/2016,Finland,10707,ND,0,0,0,14,ND,7,-72,-90,5570,ND,78,-472,5,23093,ND,134,-92,686,11121
10/31/2016,France,10804,ND,1343,-15,-1303,3310,ND,-283,-725,246,54493,ND,9134,-2417,-6290,123299,ND,998,-504,-6528,53048
10/31/2016,Germany,11002,ND,-158,-24,-657,4399,ND,290,-1539,-1490,117986,ND,368,-3198,5042,161306,ND,-1739,-723,1244,80050
10/31/2016,Greece,11207,ND,0,0,-13,26,ND,-1,-3,-19,250,ND,-24,-36,-14,1684,ND,-17,-11,-18,1242
10/31/2016,Ireland,11401,ND,115,-216,1336,48572,ND,-1198,-3839,6648,309465,ND,-810,-4992,-731,241734,ND,1522,-2061,1864,232883
10/31/2016,Italy,11509,ND,-14,-7,478,1934,ND,44,-144,-125,11118,ND,-38,-513,666,25533,ND,-1,-364,-979,39698
10/31/2016,Luxembourg,11703,ND,701,-146,-1506,31329,ND,263,-7321,8645,553397,ND,306,-10529,-13256,500333,ND,-8415,-1556,10103,175283
10/31/2016,Netherlands,12106,ND,-608,-47,171,10362,ND,-501,-892,167,68990,ND,341,-4688,-562,228401,ND,-466,-402,610,45001
10/31/2016,Norway,12203,ND,-7,-1,11,326,ND,-446,-593,-91,45433,ND,252,-4189,-994,203269,ND,-110,-499,-4425,51163
10/31/2016,Portugal,12319,ND,-3,-1,0,250,ND,3,-5,11,442,ND,20,-54,5,2644,ND,162,-52,-105,5818
10/31/2016,Spain,12505,ND,1,-6,-18,1395,ND,-101,-43,248,3458,ND,-3,-276,412,13876,ND,-640,-334,-326,36359
10/31/2016,Sweden,12602,ND,-1,-1,0,167,ND,-132,-91,-461,6530,ND,193,-2369,-990,114693,ND,-850,-339,1592,38472
10/31/2016,Switzerland,12688,ND,-1305,-92,613,19900,ND,698,-1766,4258,141951,ND,-741,-7304,-1681,352991,ND,-1407,-1862,-3694,202522
10/31/2016,Turkey,12807,ND,0,0,0,0,ND,0,-1,-7,43,ND,74,-11,93,687,ND,-407,-215,16,23626
10/31/2016,UK,13005,ND,1276,-47,-1802,10103,ND,5242,-5986,-13932,426087,ND,6214,-15795,-13535,759299,ND,12948,-1673,-22401,176283
10/31/2016,Guernsey,13006,ND,0,-2,1,372,ND,-22,-56,-1,4351,ND,400,-584,-774,27992,ND,19,-43,-123,4712
10/31/2016,Jersey,13007,ND,-103,-1,122,356,ND,7,-56,-68,4326,ND,47,-341,-1,17012,ND,-221,-17,271,1865
10/31/2016,Poland,15768,ND,0,0,,,ND,12,-6,28,497,ND,11,-91,-822,3629,ND,-1830,-297,1612,32968
10/31/2016,Russia,16101,ND,75,0,,,ND,9,-2,-18,116,ND,-1,-7,25,370,ND,-2740,-671,1090,73332
10/31/2016,EuroArea,16713,ND,1438,-484,-901,106511,ND,-3808,-20291,9250,1527412,ND,9239,-28131,-15514,1364947,ND,-9636,-6978,6597,774049
10/31/2016,EurTotal,19992,ND,1338,-633,-1950,139505,ND,1380,-29255,-1141,2189602,ND,15978,-60549,-33648,2932300,ND,-6994,-13123,-16357,1440469
10/31/2016,Canada,29998,ND,546,-29,-2892,6526,ND,-150,-2164,2883,166454,ND,1035,-14555,-15579,695486,ND,-2284,-646,40,69256
10/31/2016,Argentina,30104,ND,1,0,-2,24,ND,-6,-17,-5,1388,ND,-45,-89,88,4377,ND,69,-6,-53,536
10/31/2016,Barbados,30155,ND,17,-2,115,537,ND,22,-191,389,18954,ND,-16,-47,-663,1443,ND,-79,-15,-203,1356
10/31/2016,Anguilla,30228,ND,-50,0,50,1,ND,-6,-2,8,155,ND,843,-339,-1036,16316,ND,581,-2,-562,212
10/31/2016,Brazil,30309,ND,4,-3,24,605,ND,-34,-9,81,795,ND,-57,-103,20,4994,ND,-11107,-2197,-3149,231098
10/31/2016,Chile,30406,ND,-14,0,79,124,ND,18,-34,19,2727,ND,586,-411,403,21011,ND,408,-232,-93,26090
10/31/2016,Colombia,30503,ND,-41,-6,7,1384,ND,-28,-24,88,1906,ND,133,-234,143,11571,ND,-249,-247,-1,27353
10/31/2016,CostaRica,30589,ND,0,0,4,20,ND,-1,-3,27,232,ND,-2,-15,17,738,ND,56,-19,46,2187
10/31/2016,Guatemala,31208,ND,0,0,7,134,ND,16,-7,79,615,ND,5,-7,8,321,ND,-104,-22,115,2462
10/31/2016,Mexico,31704,ND,610,-101,304,23327,ND,24,-34,3,2807,ND,321,-752,1115,38076,ND,-1929,-356,-431,37205
10/31/2016,Panama,31887,ND,-88,-7,-73,1323,ND,83,-71,33,5688,ND,-19,-232,180,11470,ND,464,-5,-451,586
10/31/2016,Peru,32204,ND,-266,-13,17,2600,ND,22,-25,-11,2063,ND,-297,-196,102,9375,ND,87,-110,89,12430
10/31/2016,TrinidadTobago,32409,ND,-18,-5,-33,1073,ND,15,-38,55,3007,ND,-3,-50,-54,2264,ND,10,-24,-32,2714
10/31/2016,Uruguay,32603,ND,-7,-2,7,361,ND,-130,-18,-6,1213,ND,-26,-37,251,1987,ND,193,-42,12,4872
10/31/2016,Venezuela,32719,ND,7,0,-8,71,ND,61,-24,-24,1980,ND,-3,-61,26,3017,ND,-139,-2,5,105
10/31/2016,CaribTotal,34401,ND,-951,-290,1908,69584,ND,75,-7835,10458,625455,ND,3998,-21991,-4520,1069383,ND,-1966,-2286,7177,259414
10/31/2016,Aruba,35254,ND,0,-1,6,148,ND,2,-5,5,411,ND,-10,-6,36,430,ND,0,0,6,59
10/31/2016,Bahamas,35319,ND,1552,-10,-1839,2459,ND,1427,-175,-656,14449,ND,-230,-337,1196,17338,ND,4949,-60,-5585,6011
10/31/2016,Bermuda,35602,ND,-39,-129,422,29210,ND,-840,-1469,2801,116427,ND,1219,-1901,-2499,91371,ND,51,-441,1335,50680
10/31/2016,BritishVI,35807,ND,29,-4,38,960,ND,81,-246,-73,19765,ND,1238,-2172,-1071,105860,ND,-973,-198,4590,25858
10/31/2016,Cayman,36137,ND,-2757,-137,3354,34414,ND,-690,-5664,7964,448596,ND,835,-17008,-385,828180,ND,-6171,-1519,7131,169447
10/31/2016,NethAnt,37206,ND,252,-1,-268,492,ND,36,-13,-8,1591,ND,136,-65,-88,1880,ND,-197,-8,719,1888
10/31/2016,StKittsNevis,37303,ND,1,0,-8,61,ND,17,-7,2,529,ND,-11,-33,5,1494,ND,0,-5,2,541
10/31/2016,CaribBanking,39001,ND,-1052,-287,1677,68271,ND,96,-7639,10064,604967,ND,3179,-21715,-2578,1054203,ND,-1877,-2232,7513,252797
10/31/2016,LATotal,39942,ND,355,-134,184,30374,ND,21,-279,341,22476,ND,511,-2175,2462,108678,ND,-12295,-3259,-3823,347399
10/31/2016,China,41408,ND,-956,-859,-132,189918,ND,144,-203,53,16274,ND,255,-3623,3800,180963,ND,-25750,-10068,4125,1102239
10/31/2016,HongKong,42005,ND,-191,-61,181,13435,ND,654,-461,-390,36025,ND,-744,-1624,2836,81411,ND,-2433,-1247,500,137176
10/31/2016,India,42102,ND,22,0,-22,1,ND,-261,-1,263,37,ND,-24,-47,83,2329,ND,-2204,-1032,3121,116124
10/31/2016,Indonesia,42218,ND,-105,-16,-4,3396,ND,8,-26,0,2063,ND,4,-6,6,269,ND,1376,-181,1038,22632
10/31/2016,Israel,42501,ND,-120,-10,6,2124,ND,-2,-63,17,4986,ND,180,-794,-49,38672,ND,2105,-247,-1275,28448
10/31/2016,Japan,42609,ND,5282,-995,162,226859,ND,684,-2402,3502,192492,ND,617,-9055,357,440388,ND,-16076,-9560,22794,1073949
10/31/2016,Korea,43001,ND,-717,-224,888,50167,ND,29,-355,-328,27461,ND,398,-1610,1112,80248,ND,358,-717,1055,81452
10/31/2016,Kuwait,43109,ND,-137,-23,-155,4897,ND,0,-203,464,16666,ND,229,-2747,1305,135491,ND,41,-241,-645,26358
10/31/2016,Malaysia,43605,ND,-95,-52,252,11731,ND,-17,-28,-105,2016,ND,-31,-218,133,10675,ND,169,-124,141,14104
10/31/2016,Philippines,44806,ND,40,0,-38,19,ND,-10,-14,23,1126,ND,8,-48,-2,2310,ND,-1271,-341,956,37744
10/31/2016,SaudiArabia,45608,ND,-72,-30,46,6667,ND,-166,-131,-5,10032,ND,25,-726,684,35988,ND,202,-789,1662,89698
10/31/2016,Singapore,46019,ND,-51,-40,221,10517,ND,87,-746,236,57511,ND,-146,-2919,3234,145500,ND,-828,-874,-1287,95048
10/31/2016,Taiwan,46302,ND,183,-933,447,208124,ND,277,-1089,-135,83682,ND,221,-965,121,47486,ND,956,-1656,-14,185842
10/31/2016,Thailand,46418,ND,-16,-9,304,2186,ND,36,-39,32,3060,ND,2,-52,-15,2473,ND,6212,-166,7324,32068
10/31/2016,UAE,46604,ND,-1,-2,-22,459,ND,43,-79,107,6356,ND,-1188,-1764,-826,84026,ND,-1041,-487,224,53381
10/31/2016,AsiaTotal,49999,ND,3058,-3256,2100,730645,ND,1519,-5869,3806,462032,ND,76,-26638,12855,1309674,ND,-38493,-28204,40715,3149944
10/31/2016,Liberia,53201,ND,-3,0,-8,91,ND,1,-2,-3,170,ND,54,-12,-16,535,ND,-2,-2,-38,232
10/31/2016,Mauritius,53805,ND,0,0,-6,52,ND,-3,-13,22,1060,ND,7,-74,575,2010,ND,4,-8,33,883
10/31/2016,SouthAfrica,55719,ND,-25,-7,49,1596,ND,-70,-6,-2,361,ND,99,-198,9,9653,ND,298,-71,-202,8003
10/31/2016,Egypt,57002,ND,-5,-1,-237,0,ND,-2,0,-6,16,ND,55,-10,-71,445,ND,-7,-2,-132,73
10/31/2016,AfricaTotal,59994,ND,-33,-11,-204,2218,ND,-56,-30,0,2285,ND,227,-356,781,15624,ND,31,-181,-302,19936
10/31/2016,Australia,60089,ND,74,-12,61,2782,ND,-102,-472,1175,36345,ND,573,-3881,-627,189771,ND,1074,-238,310,27928
10/31/2016,NZealand,61689,ND,-52,-3,-65,511,ND,-9,-34,-64,2470,ND,115,-284,146,13951,ND,291,-44,-565,4672
10/31/2016,ForeignAll,69995,ND,4335,-4369,-325,981765,ND,2675,-46356,17910,3591552,ND,22538,-130464,-38061,6336348,ND,-60659,-47982,27236,5319149
10/31/2016,IROTotal,79995,ND,-208,-41,77,9109,ND,-78,-153,483,13091,ND,16,-91,104,3958,ND,891,-439,4396,54039
10/31/2016,FOI_All_Countries,99990,ND,-168,-1985,2586,444692,ND,-1087,-2142,-308,171583,ND,884,-17088,5071,838639,ND,-46439,-32007,15198,3542779
10/31/2016,Total,99996,ND,4091,-4410,-213,990877,ND,2500,-46509,18451,3604569,ND,22554,-130556,-37946,6340294,ND,-59768,-48421,31660,5373187
11/30/2016,Austria,10189,ND,-41,-10,69,512,ND,56,-108,10,4020,ND,-56,326,-41,9813,ND,6,-99,171,4964
11/30/2016,Belgium,10251,ND,-43,-81,219,4146,ND,-2076,-11444,7383,393240,ND,126,1108,-327,34218,ND,-543,-1817,2680,89627
11/30/2016,Denmark,10502,ND,-6,-3,-14,310,ND,-291,-674,-331,23936,ND,-359,2411,2644,76973,ND,-48,-364,-194,17357
11/30/2016,Finland,10707,ND,-2,0,0,11,ND,-106,-147,-108,5209,ND,188,769,57,24107,ND,-224,-225,79,10751
11/30/2016,France,10804,ND,545,-65,-455,3335,ND,-1421,-1490,1308,52890,ND,-713,4028,-1046,125568,ND,3560,-1037,3521,59093
11/30/2016,Germany,11002,ND,-392,-86,963,4884,ND,92,-3147,4119,119051,ND,354,5374,-2444,164590,ND,1949,-1624,-6747,73629
11/30/2016,Greece,11207,ND,-4,0,0,22,ND,-1,-7,-4,238,ND,0,57,-141,1601,ND,-89,-25,87,1214
11/30/2016,Ireland,11401,ND,-1628,-965,655,46634,ND,-1431,-8078,3581,303537,ND,47,8057,6485,256324,ND,-1855,-4732,6265,232560
11/30/2016,Italy,11509,ND,-35,-37,1,1862,ND,-39,-295,53,10837,ND,-201,852,-1593,24591,ND,-1263,-804,-941,36690
11/30/2016,Luxembourg,11703,ND,-219,-615,2853,33348,ND,-854,-15389,3946,541100,ND,-622,16671,-5735,510647,ND,-373,-3552,10278,181636
11/30/2016,Netherlands,12106,ND,85,-196,536,10786,ND,-55,-1834,1951,69053,ND,-291,7608,8042,243760,ND,-76,-911,2121,46134
11/30/2016,Norway,12203,ND,-5,-4,23,339,ND,393,-1211,-121,44495,ND,240,6779,2496,212785,ND,-580,-1036,-2257,47290
11/30/2016,Portugal,12319,ND,-6,-5,0,238,ND,4,-12,3,437,ND,-5,89,-12,2715,ND,55,-118,-375,5379
11/30/2016,Spain,12505,ND,4,-27,104,1475,ND,-20,-92,-75,3270,ND,-251,462,-51,14036,ND,-1355,-736,749,35016
11/30/2016,Sweden,12602,ND,1,-3,6,171,ND,233,-172,-385,6207,ND,-604,3822,-1254,116657,ND,-227,-781,1420,38884
11/30/2016,Switzerland,12688,ND,-1303,-387,-2535,15676,ND,-378,-3775,5106,142904,ND,96,11781,-1083,363785,ND,-2502,-4105,1010,196925
11/30/2016,Turkey,12807,ND,0,0,0,0,ND,0,-1,0,41,ND,5,23,49,764,ND,237,-478,830,24215
11/30/2016,UK,13005,ND,-308,-194,229,9831,ND,7368,-12099,-6997,414359,ND,72,25447,-2586,782233,ND,11692,-3588,-686,183701
11/30/2016,Guernsey,13006,ND,-10,-7,-14,340,ND,-33,-115,41,4244,ND,29,936,-450,28506,ND,26,-96,-90,4552
11/30/2016,Jersey,13007,ND,-12,-4,11,350,ND,94,-114,-174,4132,ND,27,556,-740,16855,ND,801,-39,-880,1746
11/30/2016,Poland,15768,ND,0,0,,,ND,-63,-13,-8,413,ND,-23,121,-81,3646,ND,280,-667,1292,33873
11/30/2016,Russia,16101,ND,0,0,,,ND,17,-3,-9,120,ND,4,13,-47,340,ND,-1343,-1484,11110,81615
11/30/2016,EuroArea,16713,ND,-1699,-2107,4883,107588,ND,-5852,-42080,21970,1501450,ND,-1437,45493,3084,1412087,ND,-219,-15719,17700,775810
11/30/2016,EurTotal,19992,ND,-3364,-2726,2718,136133,ND,1478,-60429,18950,2149601,ND,-1934,97807,1976,3030149,ND,5452,-29200,30179,1446900
11/30/2016,Canada,29998,ND,1518,-97,-1815,6132,ND,-887,-4546,4344,165365,ND,-289,23162,-6546,711813,ND,114,-1413,84,68041
11/30/2016,Argentina,30104,ND,0,0,-2,21,ND,-41,-34,14,1326,ND,-117,146,122,4527,ND,-20,-15,72,574
11/30/2016,Barbados,30155,ND,61,-9,149,738,ND,-34,-404,-1179,17337,ND,0,51,11,1506,ND,27,-27,0,1355
11/30/2016,Anguilla,30228,ND,-64,0,64,1,ND,17,-4,-8,160,ND,-1418,544,1587,17029,ND,-98,-4,73,182
11/30/2016,Brazil,30309,ND,-43,-12,-1,550,ND,-38,-20,3,740,ND,-38,167,101,5223,ND,9631,-4678,7776,243827
11/30/2016,Chile,30406,ND,0,-2,-36,86,ND,-25,-72,-5,2625,ND,714,700,-56,22369,ND,-1888,-531,-351,23321
11/30/2016,Colombia,30503,ND,-22,-26,15,1351,ND,-40,-51,-15,1800,ND,-304,389,-425,11231,ND,1030,-554,-65,27764
11/30/2016,CostaRica,30589,ND,0,0,-10,10,ND,-1,-6,5,230,ND,-1,25,12,774,ND,-17,-44,3,2129
11/30/2016,Guatemala,31208,ND,0,-2,8,139,ND,2,-18,26,625,ND,8,11,-18,323,ND,-1,-50,-216,2195
11/30/2016,Mexico,31704,ND,-278,-453,309,22904,ND,-7,-71,-38,2692,ND,-69,1270,-917,38359,ND,930,-756,120,37499
11/30/2016,Panama,31887,ND,-18,-26,-9,1270,ND,174,-149,2,5715,ND,-118,383,-142,11593,ND,30,-12,-82,522
11/30/2016,Peru,32204,ND,10,-51,28,2587,ND,35,-53,146,2192,ND,81,312,-204,9564,ND,-92,-252,148,12234
11/30/2016,TrinidadTobago,32409,ND,-12,-21,49,1089,ND,27,-81,-5,2948,ND,4,79,26,2373,ND,-2,-55,68,2725
11/30/2016,Uruguay,32603,ND,-18,-7,13,349,ND,9,-34,-4,1183,ND,-52,69,-46,1957,ND,121,-99,261,5155
11/30/2016,Venezuela,32719,ND,-9,-1,2,62,ND,29,-50,-3,1956,ND,-2,100,-59,3056,ND,-149,-2,163,117
11/30/2016,CaribTotal,34401,ND,1785,-1270,-2707,67392,ND,2837,-16473,7749,619568,ND,37,35703,-3920,1101204,ND,-8204,-5280,11662,257591
11/30/2016,Aruba,35254,ND,0,-3,1,146,ND,7,-11,19,426,ND,8,10,16,464,ND,0,-1,1,59
11/30/2016,Bahamas,35319,ND,1591,-38,-1665,2347,ND,539,-383,28,14633,ND,-534,579,-77,17306,ND,1154,-122,-933,6110
11/30/2016,Bermuda,35602,ND,-296,-564,-911,27439,ND,255,-3087,857,114452,ND,-722,3044,-841,92852,ND,1699,-1026,-56,51297
11/30/2016,BritishVI,35807,ND,-33,-17,89,999,ND,393,-510,190,19838,ND,3355,3535,571,113321,ND,-1263,-522,1997,26070
11/30/2016,Cayman,36137,ND,390,-603,-377,33824,ND,1610,-11899,7614,445920,ND,-752,27643,-5058,850012,ND,-10112,-3459,10854,166729
11/30/2016,NethAnt,37206,ND,92,-6,-48,530,ND,23,-29,-65,1519,ND,35,109,-155,1869,ND,359,-25,-248,1973
11/30/2016,StKittsNevis,37303,ND,-4,-1,11,68,ND,15,-15,7,536,ND,44,53,45,1636,ND,11,-11,-22,520
11/30/2016,CaribBanking,39001,ND,1726,-1254,-2980,65764,ND,2993,-16057,8654,600557,ND,1264,35293,-5765,1084996,ND,-8133,-5166,11480,250977
11/30/2016,LATotal,39942,ND,-184,-590,129,29730,ND,108,-588,146,22142,ND,-17,3633,-1658,110636,ND,9645,-7042,7761,357763
11/30/2016,China,41408,ND,-415,-3693,3586,189397,ND,158,-425,84,16091,ND,104,6017,-734,186350,ND,-2907,-22321,-29756,1047255
11/30/2016,HongKong,42005,ND,38,-263,-74,13136,ND,394,-959,117,35578,ND,-41,2707,-2089,81987,ND,786,-2780,149,135331
11/30/2016,India,42102,ND,-19,0,88,71,ND,-111,-1,308,233,ND,-87,78,73,2394,ND,-3825,-2351,2498,112447
11/30/2016,Indonesia,42218,ND,-145,-66,9,3195,ND,8,-55,28,2043,ND,-2,9,-8,268,ND,-141,-458,-1045,20989
11/30/2016,Israel,42501,ND,13,-41,76,2172,ND,-10,-131,197,5042,ND,-649,1293,367,39683,ND,1114,-576,-684,28301
11/30/2016,Japan,42609,ND,671,-4406,1467,224592,ND,1146,-5083,-6652,181904,ND,366,14735,-2192,453297,ND,-6666,-21746,4998,1050535
11/30/2016,Korea,43001,ND,92,-973,377,49663,ND,210,-727,-23,26922,ND,123,2667,902,83939,ND,1252,-1650,-503,80552
11/30/2016,Kuwait,43109,ND,-80,-93,-62,4661,ND,-89,-430,71,16218,ND,433,4514,798,141236,ND,-33,-534,-10,25782
11/30/2016,Malaysia,43605,ND,-261,-229,109,11350,ND,10,-54,-12,1959,ND,-80,358,-47,10906,ND,-737,-286,190,13272
11/30/2016,Philippines,44806,ND,-1,-1,5,22,ND,6,-30,72,1174,ND,34,78,27,2450,ND,157,-765,-357,36780
11/30/2016,SaudiArabia,45608,ND,-360,-130,619,6797,ND,-586,-267,0,9179,ND,-973,1202,7463,43680,ND,-358,-1821,2235,89755
11/30/2016,Singapore,46019,ND,-20,-178,174,10493,ND,259,-1550,-313,55908,ND,330,4845,184,150859,ND,2110,-1933,-4431,90794
11/30/2016,Taiwan,46302,ND,-1160,-4048,452,203368,ND,921,-2249,1298,83652,ND,32,1580,862,49960,ND,1888,-3763,-3795,180173
11/30/2016,Thailand,46418,ND,-45,-43,-63,2036,ND,-15,-81,-3,2961,ND,-41,84,-31,2485,ND,3096,-649,4209,38724
11/30/2016,UAE,46604,ND,0,-7,-20,432,ND,30,-168,30,6249,ND,29,2798,1386,88239,ND,-1614,-1083,-222,50461
11/30/2016,AsiaTotal,49999,ND,-1707,-14179,6802,721561,ND,2349,-12271,-4675,447435,ND,-200,43693,6433,1359600,ND,-6987,-63802,-25747,3053408
11/30/2016,Liberia,53201,ND,-2,-1,-4,85,ND,0,-4,4,170,ND,-3,21,18,572,ND,1,-5,-79,149
11/30/2016,Mauritius,53805,ND,0,-1,1,52,ND,-3,-28,27,1055,ND,66,141,42,2259,ND,-24,-18,32,873
11/30/2016,SouthAfrica,55719,ND,-23,-31,29,1571,ND,1,-10,2,353,ND,-25,325,19,9972,ND,237,-162,806,8884
11/30/2016,Egypt,57002,ND,-5,0,95,90,ND,0,0,6,21,ND,0,15,7,466,ND,5,-1,51,127
11/30/2016,AfricaTotal,59994,ND,-25,-42,130,2280,ND,-3,-61,50,2271,ND,75,605,-20,16283,ND,58,-404,1557,21147
11/30/2016,Australia,60089,ND,-12,-54,-184,2532,ND,-999,-1004,878,35220,ND,-295,6303,-1123,194656,ND,270,-566,225,27857
11/30/2016,NZealand,61689,ND,-8,-10,2,495,ND,9,-67,4,2416,ND,-104,470,869,15186,ND,-26,-95,-594,3957
11/30/2016,ForeignAll,69995,ND,-2001,-18970,5169,965963,ND,4896,-96330,26965,3527084,ND,-2768,211430,-4035,6540975,ND,329,-107802,25201,5236876
11/30/2016,IROTotal,79995,ND,92,-177,-94,8930,ND,-106,-325,40,12700,ND,10,151,-153,3966,ND,-11,-1100,-7393,45535
